date,agent_id,team,site,account,shift,channel,program,tenure_band,ssa_n8nn_month,ssa_n8nn_calls_offered,ssa_n8nn_busy_rate_pct,daily_contacts,occupancy,aht,acw,qa,csat,fcr,escalation_rate,transfer_rate,late_count,absent_flag
2026-06-03,A020,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,1605.0,0.857,393.8,61.8,91.58,4.57,0.835,0.075,0.109,0.65,0
2026-06-03,A021,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,1711.0,0.827,369.99,58.08,92.66,4.57,0.84,0.064,0.092,0.2,0
2026-06-03,A022,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1817.0,0.837,425.55,66.76,90.14,4.57,0.829,0.068,0.106,0.35,0
2026-06-03,A023,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,1923.0,0.847,393.8,61.8,91.58,4.57,0.835,0.072,0.103,0.5,0
2026-06-03,A024,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,2028.0,0.857,369.99,58.08,92.66,4.57,0.84,0.075,0.101,0.65,0
2026-06-03,A025,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-06,2540000,6.8,1499.0,0.832,478.04,66.76,90.14,4.48,0.823,0.078,0.115,0.2,0
2026-06-03,A026,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-06,2540000,6.8,1605.0,0.842,442.4,61.8,91.58,4.48,0.829,0.082,0.097,0.35,0
2026-06-03,A027,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-06,2540000,6.8,1711.0,0.852,415.67,58.08,92.66,4.48,0.834,0.086,0.095,0.5,0
2026-06-03,A028,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-06,2540000,6.8,1817.0,0.862,478.04,66.76,90.14,4.48,0.823,0.09,0.109,0.65,0
2026-06-03,A029,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-06,2540000,6.8,1923.0,0.832,442.4,61.8,91.58,4.48,0.829,0.078,0.106,0.2,0
2026-06-03,A030,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-06,2540000,6.8,2028.0,0.842,415.67,58.08,92.66,4.48,0.834,0.082,0.104,0.35,0
2026-06-03,A031,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-06,2540000,6.8,1499.0,0.852,478.04,66.76,90.14,4.48,0.823,0.086,0.103,0.5,0
2026-06-03,A032,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-06,2540000,6.8,1605.0,0.862,442.4,61.8,91.58,4.48,0.829,0.09,0.1,0.65,0
2026-06-03,A033,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-06,2540000,6.8,1711.0,0.832,415.67,58.08,92.66,4.48,0.834,0.078,0.098,0.2,1
2026-06-03,A034,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-06,2540000,6.8,1817.0,0.842,478.04,66.76,90.14,4.48,0.823,0.082,0.112,0.35,0
2026-06-03,A035,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-06,2540000,6.8,1923.0,0.852,442.4,61.8,91.58,4.48,0.829,0.086,0.109,0.5,0
2026-06-03,A036,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-06,2540000,6.8,2028.0,0.862,415.67,58.08,92.66,4.48,0.834,0.09,0.092,0.65,0
2026-06-03,A037,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-06,2540000,6.8,1499.0,0.829,443.05,66.76,90.14,4.54,0.827,0.068,0.106,0.2,0
2026-06-03,A038,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-06,2540000,6.8,1605.0,0.839,410.0,61.8,91.58,4.54,0.833,0.072,0.103,0.35,0
2026-06-03,A039,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-06,2540000,6.8,1711.0,0.849,385.21,58.08,92.66,4.54,0.838,0.076,0.101,0.5,0
2026-06-03,A040,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-06,2540000,6.8,1817.0,0.859,443.05,66.76,90.14,4.54,0.827,0.08,0.115,0.65,0
2026-06-03,A041,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-06,2540000,6.8,1923.0,0.829,410.0,61.8,91.58,4.54,0.833,0.068,0.097,0.2,0
2026-06-03,A042,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-06,2540000,6.8,2028.0,0.839,385.21,58.08,92.66,4.54,0.838,0.072,0.095,0.35,0
2026-06-03,A043,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-06,2540000,6.8,1499.0,0.849,443.05,66.76,90.14,4.54,0.827,0.076,0.109,0.5,0
2026-06-03,A044,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-06,2540000,6.8,1605.0,0.859,410.0,61.8,91.58,4.54,0.833,0.08,0.106,0.65,0
2026-06-03,A045,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-06,2540000,6.8,1711.0,0.829,385.21,58.08,92.66,4.54,0.838,0.068,0.104,0.2,0
2026-06-03,A046,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-06,2540000,6.8,1817.0,0.839,443.05,66.76,90.14,4.54,0.827,0.072,0.103,0.35,0
2026-06-03,A047,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-06,2540000,6.8,1923.0,0.849,410.0,61.8,91.58,4.54,0.833,0.076,0.1,0.5,0
2026-06-03,A048,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-06,2540000,6.8,2028.0,0.859,385.21,58.08,92.66,4.54,0.838,0.08,0.098,0.65,0
2026-06-04,A001,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1484.0,0.83,465.54,67.96,90.32,4.52,0.825,0.073,0.103,0.2,0
2026-06-04,A002,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,1589.0,0.84,431.2,63.0,91.76,4.52,0.831,0.077,0.1,0.35,0
2026-06-04,A003,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,1694.0,0.85,405.44,59.28,92.84,4.52,0.836,0.081,0.098,0.5,0
2026-06-04,A004,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1799.0,0.86,465.54,67.96,90.32,4.52,0.825,0.085,0.112,0.65,0
2026-06-04,A005,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,1903.0,0.83,431.2,63.0,91.76,4.52,0.831,0.073,0.109,0.2,0
2026-06-04,A006,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,2008.0,0.84,405.44,59.28,92.84,4.52,0.836,0.077,0.092,0.35,0
2026-06-04,A007,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1484.0,0.85,465.54,67.96,90.32,4.52,0.825,0.081,0.106,0.5,0
2026-06-04,A008,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,1589.0,0.86,431.2,63.0,91.76,4.52,0.831,0.085,0.103,0.65,0
2026-06-04,A009,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,1694.0,0.83,405.44,59.28,92.84,4.52,0.836,0.073,0.101,0.2,0
2026-06-04,A010,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1799.0,0.84,465.54,67.96,90.32,4.52,0.825,0.077,0.115,0.35,0
2026-06-04,A011,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,1903.0,0.85,431.2,63.0,91.76,4.52,0.831,0.081,0.097,0.5,0
2026-06-04,A012,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,2008.0,0.86,405.44,59.28,92.84,4.52,0.836,0.085,0.095,0.65,0
2026-06-04,A013,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1484.0,0.827,430.55,67.96,90.32,4.58,0.829,0.064,0.109,0.2,0
2026-06-04,A014,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,1589.0,0.837,398.8,63.0,91.76,4.58,0.835,0.068,0.106,0.35,0
2026-06-04,A015,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,1694.0,0.847,374.99,59.28,92.84,4.58,0.84,0.072,0.104,0.5,1
2026-06-04,A016,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1799.0,0.857,430.55,67.96,90.32,4.58,0.829,0.075,0.103,0.65,0
2026-06-04,A017,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,1903.0,0.827,398.8,63.0,91.76,4.58,0.835,0.064,0.1,0.2,0
2026-06-04,A018,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,2008.0,0.837,374.99,59.28,92.84,4.58,0.84,0.068,0.098,0.35,0
2026-06-04,A019,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1484.0,0.847,430.55,67.96,90.32,4.58,0.829,0.072,0.112,0.5,0
2026-06-04,A020,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,1589.0,0.857,398.8,63.0,91.76,4.58,0.835,0.075,0.109,0.65,0
2026-06-04,A021,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,1694.0,0.827,374.99,59.28,92.84,4.58,0.84,0.064,0.092,0.2,0
2026-06-04,A022,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1799.0,0.837,430.55,67.96,90.32,4.58,0.829,0.068,0.106,0.35,0
2026-06-04,A023,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,1903.0,0.847,398.8,63.0,91.76,4.58,0.835,0.072,0.103,0.5,0
2026-06-04,A024,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,2008.0,0.857,374.99,59.28,92.84,4.58,0.84,0.075,0.101,0.65,0
2026-06-04,A025,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-06,2540000,6.8,1484.0,0.832,483.04,67.96,90.32,4.41,0.815,0.087,0.115,0.2,0
2026-06-04,A026,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-06,2540000,6.8,1589.0,0.842,447.4,63.0,91.76,4.41,0.821,0.091,0.097,0.35,0
2026-06-04,A027,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-06,2540000,6.8,1694.0,0.852,420.67,59.28,92.84,4.41,0.826,0.095,0.095,0.5,0
2026-06-04,A028,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-06,2540000,6.8,1799.0,0.862,483.04,67.96,90.32,4.41,0.815,0.099,0.109,0.65,0
2026-06-04,A029,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-06,2540000,6.8,1903.0,0.832,447.4,63.0,91.76,4.41,0.821,0.087,0.106,0.2,0
2026-06-04,A030,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-06,2540000,6.8,2008.0,0.842,420.67,59.28,92.84,4.41,0.826,0.091,0.104,0.35,0
2026-06-04,A031,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-06,2540000,6.8,1484.0,0.852,483.04,67.96,90.32,4.41,0.815,0.095,0.103,0.5,0
2026-06-04,A032,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-06,2540000,6.8,1589.0,0.862,447.4,63.0,91.76,4.41,0.821,0.099,0.1,0.65,0
2026-06-04,A033,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-06,2540000,6.8,1694.0,0.832,420.67,59.28,92.84,4.41,0.826,0.087,0.098,0.2,0
2026-06-04,A034,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-06,2540000,6.8,1799.0,0.842,483.04,67.96,90.32,4.41,0.815,0.091,0.112,0.35,0
2026-06-04,A035,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-06,2540000,6.8,1903.0,0.852,447.4,63.0,91.76,4.41,0.821,0.095,0.109,0.5,0
2026-06-04,A036,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-06,2540000,6.8,2008.0,0.862,420.67,59.28,92.84,4.41,0.826,0.099,0.092,0.65,0
2026-06-04,A037,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-06,2540000,6.8,1484.0,0.829,448.05,67.96,90.32,4.55,0.827,0.068,0.106,0.2,0
2026-06-04,A038,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-06,2540000,6.8,1589.0,0.839,415.0,63.0,91.76,4.55,0.833,0.072,0.103,0.35,0
2026-06-04,A039,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-06,2540000,6.8,1694.0,0.849,390.21,59.28,92.84,4.55,0.838,0.076,0.101,0.5,0
2026-06-04,A040,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-06,2540000,6.8,1799.0,0.859,448.05,67.96,90.32,4.55,0.827,0.08,0.115,0.65,0
2026-06-04,A041,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-06,2540000,6.8,1903.0,0.829,415.0,63.0,91.76,4.55,0.833,0.068,0.097,0.2,0
2026-06-04,A042,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-06,2540000,6.8,2008.0,0.839,390.21,59.28,92.84,4.55,0.838,0.072,0.095,0.35,0
2026-06-04,A043,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-06,2540000,6.8,1484.0,0.849,448.05,67.96,90.32,4.55,0.827,0.076,0.109,0.5,0
2026-06-04,A044,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-06,2540000,6.8,1589.0,0.859,415.0,63.0,91.76,4.55,0.833,0.08,0.106,0.65,0
2026-06-04,A045,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-06,2540000,6.8,1694.0,0.829,390.21,59.28,92.84,4.55,0.838,0.068,0.104,0.2,0
2026-06-04,A046,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-06,2540000,6.8,1799.0,0.839,448.05,67.96,90.32,4.55,0.827,0.072,0.103,0.35,0
2026-06-04,A047,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-06,2540000,6.8,1903.0,0.849,415.0,63.0,91.76,4.55,0.833,0.076,0.1,0.5,0
2026-06-04,A048,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-06,2540000,6.8,2008.0,0.859,390.21,59.28,92.84,4.55,0.838,0.08,0.098,0.65,0
2026-06-05,A001,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1409.0,0.83,470.54,69.16,90.5,4.53,0.825,0.073,0.103,0.2,0
2026-06-05,A002,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,1509.0,0.84,436.2,64.2,91.94,4.53,0.831,0.077,0.1,0.35,0
2026-06-05,A003,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,1608.0,0.85,410.44,60.48,93.02,4.53,0.836,0.081,0.098,0.5,0
2026-06-05,A004,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1708.0,0.86,470.54,69.16,90.5,4.53,0.825,0.085,0.112,0.65,0
2026-06-05,A005,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,1807.0,0.83,436.2,64.2,91.94,4.53,0.831,0.073,0.109,0.2,0
2026-06-05,A006,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,1907.0,0.84,410.44,60.48,93.02,4.53,0.836,0.077,0.092,0.35,0
2026-06-05,A007,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1409.0,0.85,470.54,69.16,90.5,4.53,0.825,0.081,0.106,0.5,0
2026-06-05,A008,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,1509.0,0.86,436.2,64.2,91.94,4.53,0.831,0.085,0.103,0.65,0
2026-06-05,A009,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,1608.0,0.83,410.44,60.48,93.02,4.53,0.836,0.073,0.101,0.2,0
2026-06-05,A010,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1708.0,0.84,470.54,69.16,90.5,4.53,0.825,0.077,0.115,0.35,0
2026-06-05,A011,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,1807.0,0.85,436.2,64.2,91.94,4.53,0.831,0.081,0.097,0.5,0
2026-06-05,A012,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,1907.0,0.86,410.44,60.48,93.02,4.53,0.836,0.085,0.095,0.65,0
2026-06-05,A013,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1409.0,0.827,435.55,69.16,90.5,4.59,0.829,0.064,0.109,0.2,0
2026-06-05,A014,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,1509.0,0.837,403.8,64.2,91.94,4.59,0.835,0.068,0.106,0.35,0
2026-06-05,A015,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,1608.0,0.847,379.99,60.48,93.02,4.59,0.84,0.072,0.104,0.5,0
2026-06-05,A016,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1708.0,0.857,435.55,69.16,90.5,4.59,0.829,0.075,0.103,0.65,0
2026-06-05,A017,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,1807.0,0.827,403.8,64.2,91.94,4.59,0.835,0.064,0.1,0.2,0
2026-06-05,A018,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,1907.0,0.837,379.99,60.48,93.02,4.59,0.84,0.068,0.098,0.35,0
2026-06-05,A019,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1409.0,0.847,435.55,69.16,90.5,4.59,0.829,0.072,0.112,0.5,0
2026-06-05,A020,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,1509.0,0.857,403.8,64.2,91.94,4.59,0.835,0.075,0.109,0.65,0
2026-06-05,A021,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,1608.0,0.827,379.99,60.48,93.02,4.59,0.84,0.064,0.092,0.2,0
2026-06-05,A022,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1708.0,0.837,435.55,69.16,90.5,4.59,0.829,0.068,0.106,0.35,0
2026-06-05,A023,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,1807.0,0.847,403.8,64.2,91.94,4.59,0.835,0.072,0.103,0.5,0
2026-06-05,A024,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,1907.0,0.857,379.99,60.48,93.02,4.59,0.84,0.075,0.101,0.65,0
2026-06-05,A025,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-06,2540000,6.8,1409.0,0.832,488.04,69.16,90.5,4.34,0.807,0.096,0.115,0.2,0
2026-06-05,A026,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-06,2540000,6.8,1509.0,0.842,452.4,64.2,91.94,4.34,0.813,0.1,0.097,0.35,0
2026-06-05,A027,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-06,2540000,6.8,1608.0,0.852,425.67,60.48,93.02,4.34,0.818,0.104,0.095,0.5,0
2026-06-05,A028,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-06,2540000,6.8,1708.0,0.862,488.04,69.16,90.5,4.34,0.807,0.108,0.109,0.65,0
2026-06-05,A029,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-06,2540000,6.8,1807.0,0.832,452.4,64.2,91.94,4.34,0.813,0.096,0.106,0.2,0
2026-06-05,A030,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-06,2540000,6.8,1907.0,0.842,425.67,60.48,93.02,4.34,0.818,0.1,0.104,0.35,0
2026-06-05,A031,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-06,2540000,6.8,1409.0,0.852,488.04,69.16,90.5,4.34,0.807,0.104,0.103,0.5,0
2026-06-05,A032,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-06,2540000,6.8,1509.0,0.862,452.4,64.2,91.94,4.34,0.813,0.108,0.1,0.65,0
2026-06-05,A033,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-06,2540000,6.8,1608.0,0.832,425.67,60.48,93.02,4.34,0.818,0.096,0.098,0.2,0
2026-06-05,A034,Team Cebu C,Cebu,Travel,Day,Voice,Reservations,new,2026-06,2540000,6.8,1708.0,0.842,488.04,69.16,90.5,4.34,0.807,0.1,0.112,0.35,0
2026-06-05,A035,Team Cebu C,Cebu,Travel,Swing,Voice,Reservations,steady,2026-06,2540000,6.8,1807.0,0.852,452.4,64.2,91.94,4.34,0.813,0.104,0.109,0.5,0
2026-06-05,A036,Team Cebu C,Cebu,Travel,Night,Voice,Reservations,senior,2026-06,2540000,6.8,1907.0,0.862,425.67,60.48,93.02,4.34,0.818,0.108,0.092,0.65,0
2026-06-05,A037,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-06,2540000,6.8,1409.0,0.829,453.05,69.16,90.5,4.56,0.827,0.068,0.106,0.2,0
2026-06-05,A038,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-06,2540000,6.8,1509.0,0.839,420.0,64.2,91.94,4.56,0.833,0.072,0.103,0.35,0
2026-06-05,A039,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-06,2540000,6.8,1608.0,0.849,395.21,60.48,93.02,4.56,0.838,0.076,0.101,0.5,0
2026-06-05,A040,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-06,2540000,6.8,1708.0,0.859,453.05,69.16,90.5,4.56,0.827,0.08,0.115,0.65,0
2026-06-05,A041,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-06,2540000,6.8,1807.0,0.829,420.0,64.2,91.94,4.56,0.833,0.068,0.097,0.2,0
2026-06-05,A042,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-06,2540000,6.8,1907.0,0.839,395.21,60.48,93.02,4.56,0.838,0.072,0.095,0.35,0
2026-06-05,A043,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-06,2540000,6.8,1409.0,0.849,453.05,69.16,90.5,4.56,0.827,0.076,0.109,0.5,0
2026-06-05,A044,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-06,2540000,6.8,1509.0,0.859,420.0,64.2,91.94,4.56,0.833,0.08,0.106,0.65,0
2026-06-05,A045,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-06,2540000,6.8,1608.0,0.829,395.21,60.48,93.02,4.56,0.838,0.068,0.104,0.2,0
2026-06-05,A046,Team Davao D,Davao,Healthcare,Day,Voice,Benefits,new,2026-06,2540000,6.8,1708.0,0.839,453.05,69.16,90.5,4.56,0.827,0.072,0.103,0.35,0
2026-06-05,A047,Team Davao D,Davao,Healthcare,Swing,Voice,Benefits,steady,2026-06,2540000,6.8,1807.0,0.849,420.0,64.2,91.94,4.56,0.833,0.076,0.1,0.5,0
2026-06-05,A048,Team Davao D,Davao,Healthcare,Night,Voice,Benefits,senior,2026-06,2540000,6.8,1907.0,0.859,395.21,60.48,93.02,4.56,0.838,0.08,0.098,0.65,0
2026-06-06,A001,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1080.0,0.83,491.54,74.16,90.68,4.54,0.825,0.073,0.109,0.2,0
2026-06-06,A002,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,1156.0,0.84,457.2,69.2,92.12,4.54,0.831,0.077,0.106,0.35,0
2026-06-06,A003,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,1232.0,0.85,431.44,65.48,93.2,4.54,0.836,0.081,0.104,0.5,0
2026-06-06,A004,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1308.0,0.86,491.54,74.16,90.68,4.54,0.825,0.085,0.118,0.65,0
2026-06-06,A005,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,1384.0,0.83,457.2,69.2,92.12,4.54,0.831,0.073,0.115,0.2,0
2026-06-06,A006,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,1460.0,0.84,431.44,65.48,93.2,4.54,0.836,0.077,0.098,0.35,0
2026-06-06,A007,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1080.0,0.85,491.54,74.16,90.68,4.54,0.825,0.081,0.112,0.5,0
2026-06-06,A008,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,1156.0,0.86,457.2,69.2,92.12,4.54,0.831,0.085,0.109,0.65,0
2026-06-06,A009,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,1232.0,0.83,431.44,65.48,93.2,4.54,0.836,0.073,0.107,0.2,0
2026-06-06,A010,Team Manila A,Manila,Telco,Day,Voice,Retention,new,2026-06,2540000,6.8,1308.0,0.84,491.54,74.16,90.68,4.54,0.825,0.077,0.121,0.35,0
2026-06-06,A011,Team Manila A,Manila,Telco,Swing,Voice,Retention,steady,2026-06,2540000,6.8,1384.0,0.85,457.2,69.2,92.12,4.54,0.831,0.081,0.103,0.5,0
2026-06-06,A012,Team Manila A,Manila,Telco,Night,Voice,Retention,senior,2026-06,2540000,6.8,1460.0,0.86,431.44,65.48,93.2,4.54,0.836,0.085,0.101,0.65,0
2026-06-06,A013,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1080.0,0.827,440.55,70.36,90.68,4.6,0.829,0.064,0.109,0.2,0
2026-06-06,A014,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,1156.0,0.837,408.8,65.4,92.12,4.6,0.835,0.068,0.106,0.35,0
2026-06-06,A015,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,1232.0,0.847,384.99,61.68,93.2,4.6,0.84,0.072,0.104,0.5,0
2026-06-06,A016,Team Manila B,Manila,Retail,Day,Voice,Order Support,new,2026-06,2540000,6.8,1308.0,0.857,440.55,70.36,90.68,4.6,0.829,0.075,0.103,0.65,0
2026-06-06,A017,Team Manila B,Manila,Retail,Swing,Voice,Order Support,steady,2026-06,2540000,6.8,1384.0,0.827,408.8,65.4,92.12,4.6,0.835,0.064,0.1,0.2,0
2026-06-06,A018,Team Manila B,Manila,Retail,Night,Voice,Order Support,senior,2026-06,2540000,6.8,1460.0,0.837,384.99,61.68,93.2,4.6,0.84,0.068,0.098,0.35,0
